event_id,datetime_utc,date_utc,year,month,centroid_lon,centroid_lat,area_km2,n_pixels,max_z,mean_z,max_delta,mean_delta,artifact_likely,corr_albedo,nearest_source_type,nearest_source_distance_km,matched_schuit_150km,matched_mars_150km,algorithm_version,config_id,params_hash,run_id,aoi_boundary,artifact_likely_albedo_positive,build_date,cluster_id,cluster_overlap_snow_fraction,count,enrichment_method,enrichment_stage,event_class,inside_reference_clean_zone,intermediate_asset,nearest_source_id,orbit_date_millis,plume_axis_deg,qa_flags,rna_version,stage_2_run_date,stage_3_match_radius_km,stage_3_run_date,stage_3b_rescope_date,surface_confounded_dark,td0044_reclassified,wind_alignment_score,wind_consistency_diff_deg,wind_consistent,wind_dir_deg,wind_level,wind_levels_inconsistent_qa,wind_source,wind_speed,wind_state,wind_u,wind_u_850hPa,wind_v,wind_v_850hPa,zone_boundary_step_ppb
CH4-WSP-050,2023-04-04T06:35:45Z,2023-04-04,2023,4,72.06250257126278,60.29713221614259,340.94095419003617,7,3.754845380170564,3.5304944113227075,25.115506989624464,14.44713106477671,0,-0.2867849660368879,viirs_flare_high,14.974256792025168,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1906965479567,0.2256641293026963,7,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0346,1680590145000,15.365427255016353,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.7601868178174451,68.84263863805313,1,36.948613651446294,10m,1,ERA5_HOURLY_10m,3.5752035026054543,aligned,-2.857213020324707,1.9839601516723633,-2.1490495204925537,-7.015254497528076,
CH4-WSP-051,2023-04-04T06:35:45Z,2023-04-04,2023,4,74.2228255885439,60.970380630338155,341.16132351012425,7,6.47344101437397,3.8004448270429623,25.93345018543073,15.116833904567535,0,-0.08085555061308525,viirs_flare_high,27.7338907466925,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1889785610363,0.268337317482879,7,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0366,1680590145000,134.16027748340906,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.0008242436968670663,66.90065485548956,0,44.08609555069103,10m,1,ERA5_HOURLY_10m,3.3484171677422467,misaligned,-2.405151844024658,3.4070749282836914,-2.329622745513916,-8.881872177124023,
CH4-WSP-052,2023-04-04T06:35:45Z,2023-04-04,2023,4,75.05635614067717,61.366941159799175,340.7973173788356,7,5.4129175100711695,4.81405036183028,29.332688472734162,16.605879151427583,1,-0.1220943142166926,viirs_flare_high,25.947702280585002,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1868310773875,0.9981836458802732,7,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0370,1680590145000,179.47105866656378,zone_boundary_adjustment_applied,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.3301985909146187,46.467634069584506,0,59.75318548424809,10m,1,ERA5_HOURLY_10m,2.4152576550509695,misaligned,-1.2166279554367065,2.869701385498047,-2.0864529609680176,-9.86419677734375,16
CH4-WSP-053,2023-04-04T06:35:45Z,2023-04-04,2023,4,75.71338624858699,60.78508235986036,243.56832438986913,5,3.555818989436308,3.377595706047379,17.109474738886775,12.325168400433459,1,-0.34958389833396086,viirs_flare_high,49.242724028486535,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1915555414128,0.5926492685402203,5,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0376,1680590145000,112.90054064199678,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.35114275550697005,59.58373319868622,0,54.503388637624084,10m,1,ERA5_HOURLY_10m,2.502814505094601,misaligned,-1.4532712697982788,4.029687881469727,-2.037666082382202,-9.013915061950684,
CH4-WSP-054,2023-04-30T06:51:59Z,2023-04-30,2023,4,66.13691897764785,61.44198828182144,243.6996631750855,5,4.787200829049656,4.157268665754602,21.95498306139484,12.2693612713467,0,-0.38773727396807206,viirs_flare_high,7.13315301331507,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1765231558837,0,5,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0132,1682837519000,35.543586462160924,zone_boundary_adjustment_applied,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.4042598512102604,6.747986304185019,0,89.16019985323749,10m,0,ERA5_HOURLY_10m,3.7374739321936903,misaligned,-0.054779231548309326,-1.8572578430175781,-3.737072467803955,-13.942170143127441,16
CH4-WSP-055,2023-04-30T06:51:59Z,2023-04-30,2023,4,71.32619680334541,71.57299743045375,1947.8216360088418,40,7.236253263309417,4.4589915415190635,52.49547115346263,22.823665588210993,1,0.17738773452397183,gas_field,10.004077736630231,0,0,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1185410973785,1,40,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,manual_p_01_0d_tambeyskoye,1682837519000,7.287678089832594,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.306208488549651,27.83157351362604,0,124.84644205930118,10m,0,ERA5_HOURLY_10m,4.121923207860572,misaligned,2.355180263519287,1.8295326232910156,-3.3828060626983643,-14.868448257446289,
CH4-WSP-056,2023-04-30T06:51:59Z,2023-04-30,2023,4,77.21525455032307,64.65715014983995,243.17588241316966,5,5.277340050153886,4.030904135733951,55.705985964519186,27.711258508781533,1,0.07850522378490953,viirs_flare_high,21.41066359723133,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1670742278232,1,5,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0206,1682837519000,163.21468571235292,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.0881268062321463,31.535881251942953,0,81.14609827324608,10m,0,ERA5_HOURLY_10m,12.513316642191269,misaligned,-1.9259928464889526,-9.359283447265625,-12.364208221435547,-11.001094818115234,
CH4-WSP-057,2023-05-01T06:33:04Z,2023-05-01,2023,5,69.21722091805741,70.70806957145928,290.951612820669,6,5.3828488135632915,4.377106735813282,24.35516051598347,13.615699563517945,1,-0.45053030737514743,gas_field,41.9534161865957,0,0,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1219770712172,1,6,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,ru_yamal_bovanenkovo,1682922784000,156.94481961170493,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.050253110031596604,125.73035395825309,0,251.46759951454862,10m,1,ERA5_HOURLY_10m,5.6601621255457015,misaligned,1.7990309000015259,2.5400848388671875,5.366649150848389,-3.530057430267334,
CH4-WSP-058,2023-05-01T06:33:04Z,2023-05-01,2023,5,70.45053860513963,60.722222779673515,243.37383179886123,5,4.607523432581413,4.390730663884603,28.15746762998333,13.840958490222553,0,0.23109445733840847,viirs_flare_high,13.478577983214109,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1864015806617,0,5,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0271,1682922784000,179.99999999999102,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.12829848533118904,2.347991733071524,0,78.453136320184,10m,0,ERA5_HOURLY_10m,3.705182469673569,misaligned,-0.7416640520095825,-2.414754867553711,-3.6301944255828857,-14.911006927490234,
CH4-WSP-059,2023-05-01T06:33:04Z,2023-05-01,2023,5,73.83228868730635,62.87711094380004,243.52489208299878,5,3.5139111698111045,3.272843321616925,38.73137115933969,23.02907437219376,1,-0.2767802135110208,viirs_flare_high,11.358407920123447,0,0,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1765231558774,0.9907192065141494,5,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0241,1682922784000,79.16614273244278,zone_boundary_adjustment_applied,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.9015416728426455,22.122261316550635,1,88.02739217660468,10m,0,ERA5_HOURLY_10m,7.025391576754119,aligned,-0.2418259233236313,-8.167459487915039,-7.021228313446045,-18.262971878051758,16
CH4-WSP-060,2023-05-01T08:14:34Z,2023-05-01,2023,5,72.74597341000127,61.80444748870613,292.2557769675982,6,4.472460789845591,3.813841277652831,30.638510390360807,18.02238811687628,1,-0.07487853546171948,gas_field,36.500798026085,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1825361100930,0.9991933761951081,6,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,ru_khmao_priobskoye,1682928874000,94.74192062168933,zone_boundary_adjustment_applied,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.9685719951876103,26.15715501567314,1,91.91340018857426,10m,0,ERA5_HOURLY_10m,6.803756061200267,aligned,0.22717010974884033,-7.402360916137695,-6.799962520599365,-16.437416076660156,16
CH4-WSP-061,2023-05-17T06:34:17Z,2023-05-17,2023,5,75.65706052572344,64.76416470407061,632.5965948185112,13,5.235075035422658,3.859287888864183,41.29921618677713,14.053008471332177,1,-0.13852142192526068,viirs_flare_high,14.866045600529159,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1644972474465,0.9985726527664259,13,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0174,1684305257000,13.075668454355858,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.2233038910794677,38.19887277492239,0,123.17301865150796,10m,0,ERA5_HOURLY_10m,3.9884237138599823,misaligned,2.182342290878296,-0.9171905517578125,-3.3383986949920654,-10.429330825805664,
CH4-WSP-062,2023-05-17T06:34:17Z,2023-05-17,2023,5,77.84376554754019,66.6618830197655,291.8440208703367,6,4.243636692353065,3.7388219179661824,34.422253559674346,22.37652308393244,1,-0.8729499442727283,gas_field,41.56199710068018,0,0,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1541893259341,1,6,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,ru_yanao_zapolyarnoe,1684305257000,4.642308280043341,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,1,,0.5332524075063408,57.763730735948684,0,142.63502495561403,10m,1,ERA5_HOURLY_10m,4.087347599239928,misaligned,3.248565673828125,-0.8519649505615234,-2.4805707931518555,-9.492365837097168,
CH4-WSP-063,2023-05-17T06:34:17Z,2023-05-17,2023,5,78.98924930185012,67.04969347161925,777.579061825497,16,6.812925641350872,3.9289104550998664,38.82068157486492,16.721843929537222,1,0.32806473996721613,gas_field,39.01418108710716,0,0,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1520418422852,1,16,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,ru_yanao_tazovskoe,1684305257000,165.38909598759875,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.8271387588212848,63.98852811797747,1,149.83158428151438,10m,1,ERA5_HOURLY_10m,4.504855820984955,aligned,3.894681930541992,-0.6562843322753906,-2.263885736465454,-9.02978801727295,
CH4-WSP-064,2023-05-17T06:34:17Z,2023-05-17,2023,5,79.83392081168427,67.68546568935422,584.2529503279594,12,6.693504031514257,4.3831984835219115,42.015890339082944,20.9279672100284,1,0.018184316156334153,viirs_flare_high,18.698450217161273,0,0,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1490353651772,1,12,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0058,1684305257000,15.631739293020718,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.538661996214797,66.44011099502416,0,154.11131895235246,10m,1,ERA5_HOURLY_10m,4.538837607488784,misaligned,4.083338260650635,-0.34464454650878906,-1.9817657470703125,-8.474695205688477,
CH4-WSP-065,2023-06-07T06:41:20Z,2023-06-07,2023,6,77.11251699584358,59.47719735159956,389.7408796528337,8,4.830055943340968,3.607060986267479,31.053615021459336,21.491402427900645,0,-0.2951670361688056,viirs_flare_high,23.45648352154678,0,0,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,2005749727338,0,8,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0450,1686120080000,5.009007367879416,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.703969463084315,26.217482493794193,1,211.65175569029105,10m,0,ERA5_HOURLY_10m,2.3121953736125413,aligned,1.968263864517212,0.2511014938354492,1.2133362293243408,0.02388763427734375,
CH4-WSP-066,2023-08-02T07:29:21Z,2023-08-02,2023,8,73.93611858366435,71.00794261589954,1606.7419884901967,33,13.263837345414373,5.498102405550486,64.53197617716864,24.926129883589745,0,-0.6597672938304726,viirs_flare_high,4.707904723036966,0,0,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1236950581328,0,33,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0013,1690961361000,174.82612179908554,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,1,,0.8979824649637032,31.0625102469603,1,4.0076999523522545,10m,0,ERA5_HOURLY_10m,7.179610602687693,aligned,-7.162054061889648,-3.4023914337158203,-0.5017868280410767,-2.388598918914795,
CH4-WSP-067,2023-09-05T06:47:26Z,2023-09-05,2023,9,67.17605661003736,63.059136703655945,243.5562797846889,5,3.5926555347323528,3.313640879769129,68.49152173547918,48.36164841022686,0,-0.5770445042737905,viirs_flare_high,19.410490234573267,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1679332212900,0,5,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0071,1693896446000,166.58649596249097,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,1,,0.14980582356894778,23.757452371033708,0,63.10397184128567,10m,0,ERA5_HOURLY_10m,2.0642487662001265,misaligned,-0.9338101744651794,-7.617603302001953,-1.840956687927246,-6.2452712059021,
CH4-WSP-068,2023-09-06T06:28:19Z,2023-09-06,2023,9,67.07962371244955,62.969493273473574,243.80559974001105,5,3.320538846418551,3.2500297428213094,43.18035230095279,29.024429218619236,0,-0.5638327841976933,viirs_flare_high,21.038633113243915,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,0,2026-05-23,1692217114789,0,5,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0071,1693981699000,142.99126347144542,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,1,,0.3635734520966698,22.60973381611899,,85.7128741601457,10m,0,ERA5_HOURLY_10m,0.15364335717626623,insufficient_wind,-0.011485557071864605,-1.9841079711914062,-0.15321345627307892,-3.911421775817871,
CH4-WSP-069,2023-09-06T06:28:19Z,2023-09-06,2023,9,81.1460100915534,67.03258968349523,291.9798251615229,6,5.136712795076213,4.142009980589058,29.797872115502287,22.426230000060777,1,0.8016442408061577,viirs_flare_high,20.789946910181666,0,0,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,1,2026-05-23,1537598292023,0,6,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0138,1693981699000,12.533851644505194,,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.9907685681852518,2.025455128920157,1,13.364680507832531,10m,0,ERA5_HOURLY_10m,3.9261613180816863,aligned,-3.8198351860046387,-4.217914581298828,-0.9075251221656799,-1.1610260009765625,
CH4-WSP-070,2024-04-22T06:36:00Z,2024-04-22,2024,4,66.56015719376396,61.90812832713608,438.1191724089091,9,4.9433545316178265,3.6058648585162607,32.93452846445689,23.983387322354073,1,0.02351963255417229,viirs_flare_high,20.34406200011472,0,1,3.1.4,default_combine,19aa2a9b479246bdd0330cb38d725e695b098160d736290942f9a5f12569a2c8,default_combine_2024_combined_19aa2a9b,zapsib,0,2026-05-13,1748051689646,0.876498707657105,9,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2024_intermediate,viirs_0125,1713767760000,86.17751902798065,zone_boundary_adjustment_applied,1.2,2026-05-14T03:57:50.383568+00:00,150,2026-05-23,2026-06-20,0,1,0.7256116374865065,30.13534858715491,1,110.87247165419507,10m,0,ERA5_HOURLY_10m,4.856352131631158,aligned,1.7302653789520264,9.247782707214355,-4.537657737731934,-7.486617088317871,16
CH4-WSP-071,2024-05-03T06:30:35Z,2024-05-03,2024,5,71.17206660294073,60.75732091440409,292.0174380230987,6,4.345604736141457,4.239542580194274,37.713888280061155,28.08383604827408,1,0.31096083967113275,viirs_flare_high,18.999163220056012,0,1,3.1.4,default_combine,19aa2a9b479246bdd0330cb38d725e695b098160d736290942f9a5f12569a2c8,default_combine_2024_combined_19aa2a9b,zapsib,0,2026-05-13,1864015806612,0.8970794439325349,6,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2024_intermediate,viirs_0289,1714717835000,175.69522848790405,,1.2,2026-05-14T03:57:50.383568+00:00,150,2026-05-23,2026-06-20,0,1,0.8834206174338685,159.84175413357423,1,345.2030840569522,10m,1,ERA5_HOURLY_10m,2.104490612129798,aligned,-2.0346996784210205,5.988994598388672,0.5374736785888672,-4.186558246612549,
CH4-WSP-072,2024-05-03T06:30:35Z,2024-05-03,2024,5,74.8655876706199,61.27910002830544,1753.9781530477107,36,6.907648790048544,4.398318885144778,50.78400949675688,26.13442166849874,1,-0.07709652636766225,viirs_flare_high,21.335402092075473,0,1,3.1.4,default_combine,19aa2a9b479246bdd0330cb38d725e695b098160d736290942f9a5f12569a2c8,default_combine_2024_combined_19aa2a9b,zapsib,0,2026-05-13,1885490643059,0.9481752570784002,36,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2024_intermediate,viirs_0366,1714717835000,150.44195169812573,zone_boundary_adjustment_applied,1.2,2026-05-14T03:57:50.383568+00:00,150,2026-05-23,2026-06-20,0,1,0.7653970286151949,45.650236375443114,,171.5562191227582,10m,1,ERA5_HOURLY_10m,1.4124594350539352,insufficient_wind,1.3971489667892456,3.9166393280029297,-0.2074040025472641,-5.409435749053955,16
CH4-WSP-073,2024-05-03T08:12:05Z,2024-05-03,2024,5,73.66283845796339,61.999565702670694,291.9514909201434,6,5.025029215553364,4.091001948621844,20.581902252349664,17.867676498128244,1,0.6408956575115702,viirs_flare_high,18.89424064311656,0,1,3.1.4,default_combine,19aa2a9b479246bdd0330cb38d725e695b098160d736290942f9a5f12569a2c8,default_combine_2024_combined_19aa2a9b,zapsib,1,2026-05-13,1816771166331,1,6,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2024_intermediate,viirs_0297,1714723925000,116.99662816679077,zone_boundary_adjustment_applied,1.2,2026-05-14T03:57:50.383568+00:00,150,2026-05-23,2026-06-20,0,1,0.004628590574596303,74.07116976419655,,207.41320131850443,10m,1,ERA5_HOURLY_10m,1.9161352391235384,insufficient_wind,1.7009711265563965,4.105722427368164,0.8821969628334045,-4.350488185882568,16
CH4-WSP-074,2024-05-06T07:15:12Z,2024-05-06,2024,5,68.33504843591778,62.34696039108573,486.464034746763,10,7.320166694317599,5.457116983980595,55.46832752707178,27.265514127096672,1,-0.21536467285715558,viirs_flare_high,11.450940739856406,0,1,3.1.4,default_combine,19aa2a9b479246bdd0330cb38d725e695b098160d736290942f9a5f12569a2c8,default_combine_2024_combined_19aa2a9b,zapsib,0,2026-05-13,1735166787743,0.9382450059717574,10,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2024_intermediate,viirs_0146,1714979712000,54.56756997913638,zone_boundary_adjustment_applied,1.2,2026-05-14T03:57:50.383568+00:00,150,2026-05-23,2026-06-20,0,1,0.7307102920403437,90.25205195327186,1,210.3314962627673,10m,1,ERA5_HOURLY_10m,3.8242492247636846,aligned,3.30077862739563,5.548852920532227,1.9312541484832764,-9.580193519592285,16
CH4-WSP-075,2024-05-06T07:15:12Z,2024-05-06,2024,5,72.85833054685709,61.593223226046305,390.2356423403317,8,5.388583072822479,4.184588230399762,29.556509982183115,12.612453974234555,1,0.2794303061685265,gas_field,12.832539966425372,0,1,3.1.4,default_combine,19aa2a9b479246bdd0330cb38d725e695b098160d736290942f9a5f12569a2c8,default_combine_2024_combined_19aa2a9b,zapsib,0,2026-05-13,1829656068227,0.9951341159296879,8,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2024_intermediate,ru_khmao_priobskoye,1714979712000,165.12352320864903,zone_boundary_adjustment_applied,1.2,2026-05-14T03:57:50.383568+00:00,150,2026-05-23,2026-06-20,0,1,0.9160846823642999,22.998543000090876,1,172.67590179586205,10m,0,ERA5_HOURLY_10m,4.600258021767974,aligned,4.5627241134643555,7.962120056152344,-0.5864490866661072,-4.656908988952637,16
CH4-WSP-076,2024-05-06T07:15:12Z,2024-05-06,2024,5,75.79365937139175,62.388696886537836,292.33631210571,6,8.391594838129397,5.467214153579362,52.623666325480826,32.787146913264415,1,0.6573429600956621,viirs_flare_high,48.98781846820805,0,1,3.1.4,default_combine,19aa2a9b479246bdd0330cb38d725e695b098160d736290942f9a5f12569a2c8,default_combine_2024_combined_19aa2a9b,zapsib,1,2026-05-13,1812476199017,1,6,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2024_intermediate,viirs_0352,1714979712000,172.11825135186595,zone_boundary_adjustment_applied,1.2,2026-05-14T03:57:50.383568+00:00,150,2026-05-23,2026-06-20,0,1,0.9746454387650908,26.702821794618217,1,169.83634084072412,10m,0,ERA5_HOURLY_10m,7.2170774267085696,aligned,7.103825092315674,10.302202224731445,-1.273528814315796,-7.725691795349121,16
CH4-WSP-077,2024-06-01T07:28:51Z,2024-06-01,2024,6,64.72604558186084,60.29557942445128,2144.3189565884722,44,5.747357213762728,4.514028768660071,4.577048751971006,4.410449455503788,0,0.0583632340755396,viirs_flare_high,3.9056993244660974,0,1,3.1.4,default_combine,19aa2a9b479246bdd0330cb38d725e695b098160d736290942f9a5f12569a2c8,default_combine_2024_combined_19aa2a9b,zapsib,0,2026-05-13,1816771166403,0,44,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2024_intermediate,viirs_0169,1717226931000,160.1660438523475,,1.2,2026-05-14T03:57:50.383568+00:00,150,2026-05-23,2026-06-20,0,1,0.9650995169844735,71.42975596185613,1,157.02500038095013,10m,1,ERA5_HOURLY_10m,2.285131416828043,aligned,2.1038639545440674,-0.5796489715576172,-0.8919540643692017,-7.525045394897461,
